term,course_id,title,catalog_url
SP26,USP:4,Introduction to Geographic Information Systems,https://catalog.ucsd.edu/courses/USP.html#usp4
SP26,USP:5,Introduction to the Real Estate and Development Process,https://catalog.ucsd.edu/courses/USP.html#usp5
SP26,USP:6,Introduction to Global Architecture,https://catalog.ucsd.edu/courses/USP.html#usp6
SP26,USP:7,Introduction to Climate Change Planning and Policy,https://catalog.ucsd.edu/courses/USP.html#usp7
SP26,USP:15,Applied Urban Economics for Planning and Development,https://catalog.ucsd.edu/courses/USP.html#usp15
SP26,USP:25,Real Estate and Development Principles and Analysis,https://catalog.ucsd.edu/courses/USP.html#usp25
SP26,USP:30,Urban Studies and Planning Colloquium,https://catalog.ucsd.edu/courses/USP.html#usp30
SP26,USP:60,The Practice of Planning Research,https://catalog.ucsd.edu/courses/USP.html#usp60
SP26,USP:100,Introduction to Urban Planning,https://catalog.ucsd.edu/courses/USP.html#usp100
SP26,USP:101,Introduction to Policy Analysis,https://catalog.ucsd.edu/courses/USP.html#usp101
SP26,USP:119,Planning for Natural Hazards,https://catalog.ucsd.edu/courses/USP.html#usp119
SP26,USP:124,Land Use Planning,https://catalog.ucsd.edu/courses/USP.html#usp124
SP26,USP:128B,Climate Action Scholars: Capstone Project,https://catalog.ucsd.edu/courses/USP.html#usp128b
SP26,USP:137,Housing and Community Development Policy and Practice,https://catalog.ucsd.edu/courses/USP.html#usp137
SP26,USP:142B,Urban Challenges: Homelessness in San Diego Fieldwork,https://catalog.ucsd.edu/courses/USP.html#usp142b
SP26,USP:142C,Urban Challenges: Sustainable Food Systems,https://catalog.ucsd.edu/courses/USP.html#usp142c
SP26,USP:143,The US Health-Care System,https://catalog.ucsd.edu/courses/USP.html#usp143
SP26,USP:145,Aging—Social and Health Policy Issues,https://catalog.ucsd.edu/courses/USP.html#usp145
SP26,USP:150,Real Estate and Development Law and Regulation,https://catalog.ucsd.edu/courses/USP.html#usp150
SP26,USP:151,Real Estate Planning and Development,https://catalog.ucsd.edu/courses/USP.html#usp151
SP26,USP:152A,Real Estate Development Finance and Investment,https://catalog.ucsd.edu/courses/USP.html#usp152a
SP26,USP:153,Real Estate and Development Market Analysis,https://catalog.ucsd.edu/courses/USP.html#usp153
SP26,USP:158A,Advanced Special Topics in Real Estate and Development,https://catalog.ucsd.edu/courses/USP.html#usp158a
SP26,USP:159B,NAIOP Real Estate University Challenge II,https://catalog.ucsd.edu/courses/USP.html#usp159b
SP26,USP:160,Research Methods: Analyzing Crime,https://catalog.ucsd.edu/courses/USP.html#usp160
SP26,USP:164,Cities in Film,https://catalog.ucsd.edu/courses/USP.html#usp164
SP26,USP:165B,Advanced Special Topics in Sustainability,https://catalog.ucsd.edu/courses/USP.html#usp165b
SP26,USP:169,Introduction to Green Building,https://catalog.ucsd.edu/courses/USP.html#usp169
SP26,USP:170,Planning for Sustainable Communities,https://catalog.ucsd.edu/courses/USP.html#usp170
SP26,USP:172,"Graphics, Visual Communication, and Urban Information",https://catalog.ucsd.edu/courses/USP.html#usp172
SP26,USP:175,Site Analysis,https://catalog.ucsd.edu/courses/USP.html#usp175
SP26,USP:177A,Urban Design Practicum,https://catalog.ucsd.edu/courses/USP.html#usp177a
SP26,USP:177B,Advanced Urban Design,https://catalog.ucsd.edu/courses/USP.html#usp177b
SP26,USP:180,Transportation Planning,https://catalog.ucsd.edu/courses/USP.html#usp180
SP26,USP:183,The Geography of American Opportunity,https://catalog.ucsd.edu/courses/USP.html#usp183
SP26,USP:190,Senior Honors Seminar,https://catalog.ucsd.edu/courses/USP.html#usp190
SP26,USP:191B,Advanced GIS for Urban and Community Planning,https://catalog.ucsd.edu/courses/USP.html#usp191b
SP26,USP:193,San Diego Community Research,https://catalog.ucsd.edu/courses/USP.html#usp193
SP26,USP:194,"Research Seminar in Washington, DC",https://catalog.ucsd.edu/courses/USP.html#usp194
SP26,USP:195P,Pedagogy and Learning Apprenticeship,https://catalog.ucsd.edu/courses/USP.html#usp195p
SP26,USP:198,Directed Group Study,https://catalog.ucsd.edu/courses/USP.html#usp198
SP26,USP:199,Independent Study,https://catalog.ucsd.edu/courses/USP.html#usp199
SP26,USP:500,Apprentice Teaching,http://registrar.ucsd.edu/studentlink/cnd.html
SP26,VIS:3,Introduction to Art Making: Three-Dimensional Practices,https://catalog.ucsd.edu/courses/VIS.html#vis3
SP26,VIS:10,Computing in the Arts Lecture Series,https://catalog.ucsd.edu/courses/VIS.html#vis10
SP26,VIS:21A,Introduction to the Art of the Americas or Africa and Oceania,https://catalog.ucsd.edu/courses/VIS.html#vis21a
SP26,VIS:22R,Formations of Modern Art,https://catalog.ucsd.edu/courses/VIS.html#vis22r
SP26,VIS:32,"Art, Design, and the Brain",https://catalog.ucsd.edu/courses/VIS.html#vis32
SP26,VIS:41,Design Communication,https://catalog.ucsd.edu/courses/VIS.html#vis41
SP26,VIS:60,Introduction to Digital Photography,https://catalog.ucsd.edu/courses/VIS.html#vis60
SP26,VIS:70N,Introduction to Media,https://catalog.ucsd.edu/courses/VIS.html#vis70n
SP26,VIS:84,Film History,https://catalog.ucsd.edu/courses/VIS.html#vis84
SP26,VIS:101A,Designing Urban Ecologies,https://catalog.ucsd.edu/courses/VIS.html#vis101a
SP26,VIS:102,Democratizing the City,https://catalog.ucsd.edu/courses/VIS.html#vis102
SP26,VIS:105A,Drawing: Representing the Subject,https://catalog.ucsd.edu/courses/VIS.html#vis105a
SP26,VIS:105B,Drawing: Practices and Genre,https://catalog.ucsd.edu/courses/VIS.html#vis105b
SP26,VIS:106A,Painting: Image Making,https://catalog.ucsd.edu/courses/VIS.html#vis106a
SP26,VIS:106B,Painting: Practices and Genre,https://catalog.ucsd.edu/courses/VIS.html#vis106b
SP26,VIS:106C,Painting: Portfolio Projects,https://catalog.ucsd.edu/courses/VIS.html#vis106c
SP26,VIS:107A,Sculpture: Making the Object,https://catalog.ucsd.edu/courses/VIS.html#vis107a
SP26,VIS:107B,Sculpture: Practices and Genre,https://catalog.ucsd.edu/courses/VIS.html#vis107b
SP26,VIS:108,Advanced Projects in Art,https://catalog.ucsd.edu/courses/VIS.html#vis108
SP26,VIS:110D,Visual Narrative,https://catalog.ucsd.edu/courses/VIS.html#vis110d
SP26,VIS:110F,Installation: Cross-Disciplinary Projects,https://catalog.ucsd.edu/courses/VIS.html#vis110f
SP26,VIS:110I,Performing for the Camera,https://catalog.ucsd.edu/courses/VIS.html#vis110i
SP26,VIS:110N,Studio Honors II,https://catalog.ucsd.edu/courses/VIS.html#vis110n
SP26,VIS:121B,Church and Mosque: Medieval Art and Architecture between Christianity and Islam,https://catalog.ucsd.edu/courses/VIS.html#vis121b
SP26,VIS:127P,Arts of Japan,https://catalog.ucsd.edu/courses/VIS.html#vis127p
SP26,VIS:129E,Seminar in Art History of Asia,https://catalog.ucsd.edu/courses/VIS.html
SP26,VIS:129F,Seminar in Art Theory and Criticism,https://catalog.ucsd.edu/courses/VIS.html
SP26,VIS:133A,Studio Topics in Speculative Design,https://catalog.ucsd.edu/courses/VIS.html#vis133a
SP26,VIS:134,Introduction to 3-D Asset Design,https://catalog.ucsd.edu/courses/VIS.html#vis134
SP26,VIS:141B,Computer Programming for the Arts II,https://catalog.ucsd.edu/courses/VIS.html#vis141b
SP26,VIS:145B,Time- and Process-Based Digital Media II,https://catalog.ucsd.edu/courses/VIS.html#vis145b
SP26,VIS:146A,Computer-controlled Fabrication in Art I,https://catalog.ucsd.edu/courses/VIS.html#vis146a
SP26,VIS:146B,Computer-controlled Fabrication in Art II,https://catalog.ucsd.edu/courses/VIS.html#vis146b
SP26,VIS:147A,Electronic Technologies for Art I,https://catalog.ucsd.edu/courses/VIS.html#vis147a
SP26,VIS:149,Seminar in Contemporary Computer Topics,https://catalog.ucsd.edu/courses/VIS.html#vis149
SP26,VIS:150,Landmarks of World Cinema,https://catalog.ucsd.edu/courses/VIS.html#vis150
SP26,VIS:158D,Black Subjects and Black Material in Photography,https://catalog.ucsd.edu/courses/VIS.html#vis158d
SP26,VIS:159,History of Art and Technology,https://catalog.ucsd.edu/courses/VIS.html#vis159
SP26,VIS:160A,Senior Project in Computing Arts I,https://catalog.ucsd.edu/courses/VIS.html#vis160a
SP26,VIS:160B,Senior Project in Computing Arts II,https://catalog.ucsd.edu/courses/VIS.html#vis160b
SP26,VIS:164,Photographic Strategies: Looking and Seeing,https://catalog.ucsd.edu/courses/VIS.html#vis164
SP26,VIS:165A,The Photographic Print,https://catalog.ucsd.edu/courses/VIS.html#vis165a
SP26,VIS:167,Social Engagement and Photography,https://catalog.ucsd.edu/courses/VIS.html#vis167
SP26,VIS:169A,Photography in Exhibition and Artist Books,https://catalog.ucsd.edu/courses/VIS.html#vis169a
SP26,VIS:174,Media Sketchbook,https://catalog.ucsd.edu/courses/VIS.html#vis174
SP26,VIS:178,Sound: Theory and Practice,https://catalog.ucsd.edu/courses/VIS.html#vis178
SP26,VIS:179,Intermediate Projects in Media,https://catalog.ucsd.edu/courses/VIS.html#vis179
SP26,VIS:180B,Fiction and Allegory in Current Media Practices,https://catalog.ucsd.edu/courses/VIS.html#vis180b
SP26,VIS:181,Advanced Sound and Lighting,https://catalog.ucsd.edu/courses/VIS.html#vis181
SP26,VIS:183B,Strategies of Alterity,https://catalog.ucsd.edu/courses/VIS.html#vis183b
SP26,VIS:185,Senior Media Projects,https://catalog.ucsd.edu/courses/VIS.html#vis185
SP26,VIS:190,Design Master Studio,https://catalog.ucsd.edu/courses/VIS.html#vis190
SP26,VIS:197,Media Honors Thesis,https://catalog.ucsd.edu/courses/VIS.html#vis197
SP26,VIS:199,Special Studies in the Visual Arts,https://catalog.ucsd.edu/courses/VIS.html#vis199
SP26,VIS:202,Art Practice,https://catalog.ucsd.edu/courses/VIS.html#vis202
SP26,VIS:203,Working Critique,https://catalog.ucsd.edu/courses/VIS.html#vis203
SP26,VIS:206,Seminar in Art Practice Research,https://catalog.ucsd.edu/courses/VIS.html#vis206
SP26,VIS:208,Thesis Exhibition,https://catalog.ucsd.edu/courses/VIS.html#vis208
SP26,VIS:219,Special Topics in Art Practice/Theory,https://catalog.ucsd.edu/courses/VIS.html#vis219
SP26,VIS:259,Seminar in Latin American Art,https://catalog.ucsd.edu/courses/VIS.html#vis259
SP26,VIS:261,Material Culture,https://catalog.ucsd.edu/courses/VIS.html#vis261
SP26,VIS:295,Individual Studies for Graduate Students,https://catalog.ucsd.edu/courses/VIS.html#vis295
SP26,VIS:299,Graduate Research,https://catalog.ucsd.edu/courses/VIS.html#vis299
SP26,VIS:500,Apprentice Teaching,https://catalog.ucsd.edu/courses/VIS.html#vis500
SP26,WARR:99H,Independent Study,http://www.ucsd.edu/catalog/courses/WARR.html#warr99h
SP26,WCWP:10A,The Writing Course A,https://catalog.ucsd.edu/courses/WARR.html#wcwp10a
SP26,WCWP:10B,The Writing Course B,https://catalog.ucsd.edu/courses/WARR.html#wcwp10b
SP26,WCWP:100,Academic Writing,https://catalog.ucsd.edu/courses/WARR.html#wcwp100
SP26,WES:207,Capstone Project: Wireless Embedded Systems,https://catalog.ucsd.edu/courses/MAS.html#wes207
SP26,WES:265,Wireless Communications Circuits and Systems,https://catalog.ucsd.edu/courses/MAS.html#wes265
S126,ANBI:100,Special Topics in Biological Anthropology,https://catalog.ucsd.edu/courses/ANTH.html#anbi100
S126,ANBI:143GS,The Human Skeleton in Paris,https://catalog.ucsd.edu/courses/ANTH.html#anbi143gs
S126,ANBI:144GS,The Human Anatomy in Paris,https://catalog.ucsd.edu/courses/ANTH.html#anbi144gs
S126,ANAR:100,Special Topics in Anthropological Archaeology,https://catalog.ucsd.edu/courses/ANTH.html#anar100
S126,ANAR:144,"Pharaohs, Mummies, and Pyramids: Introduction to Egyptology",https://catalog.ucsd.edu/courses/ANTH.html#anar144
S126,ANAR:146,Feeding the World,https://catalog.ucsd.edu/courses/ANTH.html#anar146
S126,ANTH:1,Introduction to Culture,https://catalog.ucsd.edu/courses/ANTH.html#anth1
S126,ANTH:2,Human Origins,https://catalog.ucsd.edu/courses/ANTH.html#anth2
S126,ANTH:21,Race and Racisms,https://catalog.ucsd.edu/courses/ANTH.html#anth21
S126,ANTH:23,"Debating Multiculturalism: Race, Ethnicity, and Class in American Societies",https://catalog.ucsd.edu/courses/ANTH.html#anth23
S126,ANTH:43,Introduction to Biology and Culture of Race,https://catalog.ucsd.edu/courses/ANTH.html#anth43
S126,ANTH:102,Humans Are Cultural Animals,https://catalog.ucsd.edu/courses/ANTH.html#anth102
S126,ANTH:103,Sociocultural Anthropology,https://catalog.ucsd.edu/courses/ANTH.html#anth103
S126,ANTH:199,Independent Study,https://catalog.ucsd.edu/courses/ANTH.html#anth199
S126,ANSC:120,Religion and Culture,https://catalog.ucsd.edu/courses/ANTH.html#ansc120
S126,ANSC:121,Psychological Anthropology,https://catalog.ucsd.edu/courses/ANTH.html#ansc121
S126,ANSC:144,Immigrant and Refugee Health,https://catalog.ucsd.edu/courses/ANTH.html#ansc144
S126,ANSC:148,Global Health and Cultural Diversity,https://catalog.ucsd.edu/courses/ANTH.html#ansc148
S126,BENG:98,Directed Group Study,https://catalog.ucsd.edu/courses/BENG.html#beng98
S126,BENG:99,Independent Study for Undergraduates,https://catalog.ucsd.edu/courses/BENG.html#beng99
S126,BENG:186B,Principles of Bioinstrumentation Design,https://catalog.ucsd.edu/courses/BENG.html#beng186b
S126,BENG:198,Directed Group Study,https://catalog.ucsd.edu/courses/BENG.html#beng198
S126,BENG:199,Independent Study for Undergraduates,https://catalog.ucsd.edu/courses/BENG.html#beng199
S126,BIEB:126,Plant Ecology,https://catalog.ucsd.edu/courses/BIOL.html#bieb126
S126,BIEB:135,Aquatic Ecology Lab,https://catalog.ucsd.edu/courses/BIOL.html#bieb135
S126,BIEB:136GS,Tropical Field Ecology,https://catalog.ucsd.edu/courses/BIOL.html#bieb136gs
S126,BIEB:137GS,Sea Turtle Ecology and Conservation,https://catalog.ucsd.edu/courses/BIOL.html#bieb137gs
S126,BICD:100R,Genetics,https://catalog.ucsd.edu/courses/BIOL.html#bicd100r
S126,BICD:102GS,Genetic Inquiry in Global Context,https://catalog.ucsd.edu/courses/BIOL.html#bicd102gs
S126,BICD:110R,Cell Biology,https://catalog.ucsd.edu/courses/BIOL.html#bicd110r
S126,BICD:136,AIDS Science and Society,https://catalog.ucsd.edu/courses/BIOL.html#bicd136
S126,BICD:140,Immunology,https://catalog.ucsd.edu/courses/BIOL.html#bicd140
S126,BIPN:100R,Human Physiology I,https://catalog.ucsd.edu/courses/BIOL.html#bipn100r
S126,BIPN:150,Diseases of the Nervous System,https://catalog.ucsd.edu/courses/BIOL.html#bipn150
S126,BILD:1,The Cell,https://catalog.ucsd.edu/courses/BIOL.html#bild1
S126,BILD:2,Multicellular Life,https://catalog.ucsd.edu/courses/BIOL.html#bild2
S126,BILD:3,Organismic and Evolutionary Biology,https://catalog.ucsd.edu/courses/BIOL.html#bild3
S126,BILD:4,Introductory Biology Lab,https://catalog.ucsd.edu/courses/BIOL.html#bild4
S126,BILD:10,Fundamental Concepts of Modern Biology,https://catalog.ucsd.edu/courses/BIOL.html#bild10
S126,BILD:24,Learning Microbiology through Fermented Food,https://catalog.ucsd.edu/courses/BIOL.html#bild24
S126,BILD:60GS,"Exploring Issues of Diversity, Equity, and Inclusion in Biological and Global Contexts",https://catalog.ucsd.edu/courses/BIOL.html#bild60gs
S126,BIMM:100R,Molecular Biology,https://catalog.ucsd.edu/courses/BIOL.html#bimm100r
S126,BIMM:101,Recombinant DNA Techniques,https://catalog.ucsd.edu/courses/BIOL.html#bimm101
S126,BIMM:120,Microbiology,https://catalog.ucsd.edu/courses/BIOL.html#bimm120
S126,BIMM:134,Biology of Cancer,https://catalog.ucsd.edu/courses/BIOL.html#bimm134
S126,BIMM:143R,Bioinformatics Laboratory,https://catalog.ucsd.edu/courses/BIOL.html#bimm143r
S126,BIMM:194,Advanced Topics in Modern Biology: Molecular Biology,https://catalog.ucsd.edu/courses/BIOL.html#bimm194
S126,BISP:177,Adv Bio Instrument Technology,http://registrar.ucsd.edu/studentlink/cnd.html
S126,BISP:193,Biology Education Research,https://catalog.ucsd.edu/courses/BIOL.html#bisp193
S126,BISP:197,Biology Internship Program,https://catalog.ucsd.edu/courses/BIOL.html#bisp197
S126,BISP:199,Individual Research for Undergraduates,https://catalog.ucsd.edu/courses/BIOL.html#bisp199
S126,CENG:100,Material and Energy Balances,https://catalog.ucsd.edu/courses/NANO.html#ceng100
S126,CHEM:6A,General Chemistry I,https://catalog.ucsd.edu/courses/CHEM.html#chem6a
S126,CHEM:6B,General Chemistry II,https://catalog.ucsd.edu/courses/CHEM.html#chem6b
S126,CHEM:6C,General Chemistry III,https://catalog.ucsd.edu/courses/CHEM.html#chem6c
S126,CHEM:7L,General Chemistry Laboratory,https://catalog.ucsd.edu/courses/CHEM.html
S126,CHEM:11,The Periodic Table,https://catalog.ucsd.edu/courses/CHEM.html#chem11
S126,CHEM:40A,Organic Chemistry for Life Sciences I,https://catalog.ucsd.edu/courses/CHEM.html#chem40a
S126,CHEM:40B,Organic Chemistry for Life Sciences II,https://catalog.ucsd.edu/courses/CHEM.html#chem40b
S126,CHEM:41A,Organic Chemistry I: Structure and Reactivity,https://catalog.ucsd.edu/courses/CHEM.html#chem41a
S126,CHEM:43A,Organic Chemistry Laboratory,https://catalog.ucsd.edu/courses/CHEM.html#chem43a
S126,CHEM:100A,Analytical Chemistry Laboratory,https://catalog.ucsd.edu/courses/CHEM.html#chem100a
S126,CHEM:108,Protein Biochemistry Laboratory,https://catalog.ucsd.edu/courses/CHEM.html#chem108
S126,CHEM:114AR,Biochemical Structure and Function,https://catalog.ucsd.edu/courses/CHEM.html#chem114ar
S126,CHEM:199,Reading and Research,https://catalog.ucsd.edu/courses/CHEM.html#chem199
S126,COGS:2,Cognitive Neuroeconomics,https://catalog.ucsd.edu/courses/COGS.html#cogs2
S126,COGS:9,Introduction to Data Science,https://catalog.ucsd.edu/courses/COGS.html#cogs9
S126,COGS:11,Minds and Brains,https://catalog.ucsd.edu/courses/COGS.html#cogs11
S126,COGS:14A,Introduction to Research Methods,https://catalog.ucsd.edu/courses/COGS.html#cogs14a
S126,COGS:14B,Introduction to Statistical Analysis,https://catalog.ucsd.edu/courses/COGS.html#cogs14b
S126,COGS:17,Neurobiology of Cognition,https://catalog.ucsd.edu/courses/COGS.html#cogs17
S126,COGS:18,Introduction to Python,https://catalog.ucsd.edu/courses/COGS.html#cogs18
S126,COGS:100,Cyborgs Now and in the Future,https://catalog.ucsd.edu/courses/COGS.html#cogs100
S126,COGS:101C,Language,https://catalog.ucsd.edu/courses/COGS.html#cogs101c
S126,COGS:107A,Neuroanatomy and Physiology,https://catalog.ucsd.edu/courses/COGS.html#cogs107a
S126,COGS:107B,Systems Neuroscience,https://catalog.ucsd.edu/courses/COGS.html#cogs107b
S126,COGS:118B,Introduction to Machine Learning,https://catalog.ucsd.edu/courses/COGS.html#cogs118b
S126,COGS:143,Animal Cognition,https://catalog.ucsd.edu/courses/COGS.html#cogs143
S126,COGS:153,Language Comprehension,https://catalog.ucsd.edu/courses/COGS.html
S126,COGS:154,Communication Disorders in Children and Adults,https://catalog.ucsd.edu/courses/COGS.html#cogs154
S126,COGS:171GS,Mirror Neuron System,http://registrar.ucsd.edu/studentlink/cnd.html
S126,COGS:172,Brain Disorders and Cognition,https://catalog.ucsd.edu/courses/COGS.html#cogs172
S126,COGS:174GS,"Drugs: Brain, Mind and Culture",http://registrar.ucsd.edu/studentlink/cnd.html
S126,COGS:186,Genetic Algorithms,https://catalog.ucsd.edu/courses/COGS.html#cogs186
S126,COGS:199,Special Project,https://catalog.ucsd.edu/courses/COGS.html#cogs199
S126,COMM:10,Introduction to Communication,https://catalog.ucsd.edu/courses/COMM.html#comm10
S126,COMM:100A,"Communication, the Person, and Everyday Life",https://catalog.ucsd.edu/courses/COMM.html#comm100a
S126,COMM:100C,"Communication, Institutions, and Power",https://catalog.ucsd.edu/courses/COMM.html#comm100c
S126,COMM:106M,Advertising and Society,https://catalog.ucsd.edu/courses/COMM.html#comm106m
S126,COMM:106N,Journalism and the News Industry,https://catalog.ucsd.edu/courses/COMM.html#comm106n
S126,COMM:110M,LLC: Communication and Community,https://catalog.ucsd.edu/courses/COMM.html#comm110m
S126,COMM:113T,Intermediate Topics in Communication,https://catalog.ucsd.edu/courses/COMM.html#comm113t
S126,COMM:117GS,Community and Ethnography,http://registrar.ucsd.edu/studentlink/cnd.html
S126,COMM:140GS,Cinema in Latin America,http://registrar.ucsd.edu/studentlink/cnd.html
S126,COMM:142,Film Authorship,https://catalog.ucsd.edu/courses/COMM.html#comm142
S126,COMM:190,Junior Seminar in Communication,https://catalog.ucsd.edu/courses/COMM.html#comm190
S126,CSE:8A,Introduction to Programming and Computational Problem-Solving I,https://catalog.ucsd.edu/courses/CSE.html#cse8a
S126,CSE:100R,Advanced Data Structures,https://catalog.ucsd.edu/courses/CSE.html#cse100r
S126,CSE:134B,Web Client Languages,https://catalog.ucsd.edu/courses/CSE.html#cse134b
S126,CSE:140,Components and Design Techniques for Digital Systems,https://catalog.ucsd.edu/courses/CSE.html#cse140
S126,CSE:151A,Machine Learning: Learning Algorithms,https://catalog.ucsd.edu/courses/CSE.html#cse151a
S126,CSE:151B,Deep Learning,https://catalog.ucsd.edu/courses/CSE.html#cse151b
S126,CSE:153R,Machine Learning for Music,https://catalog.ucsd.edu/courses/CSE.html#cse153r
S126,CSE:199,Independent Study for Undergraduates,https://catalog.ucsd.edu/courses/CSE.html#cse199
S126,CCE:1,Critical Approaches in Community Practice,https://catalog.ucsd.edu/courses/CCE.html#cce1
S126,CCE:3,Elements of Community-Engaged Collaborative Research,https://catalog.ucsd.edu/courses/CCE.html#cce3
S126,CCE:120,CommPartnership/ProjDesign,http://registrar.ucsd.edu/studentlink/cnd.html
S126,CGS:2A,Introduction to Critical Gender Studies: Key Terms and Concepts,https://catalog.ucsd.edu/courses/CGS.html#cgs2a
S126,CGS:106,Gender and the Law,https://catalog.ucsd.edu/courses/CGS.html#cgs106
S126,CGS:114,"Gender, Race, Ethnicity, and Class",https://catalog.ucsd.edu/courses/CGS.html#cgs114
S126,CGS:137,Latina Issues and Cultural Production,https://catalog.ucsd.edu/courses/CGS.html#cgs137
S126,CAT:125GS,Public Rhetoric and Practical Communication Global Seminar,https://catalog.ucsd.edu/courses/CAT.html#cat125gs
S126,CAT:125R,Public Rhetoric and Practical Communication Online,https://catalog.ucsd.edu/courses/CAT.html#cat125r
S126,TDMV:38,Beginning Hip-Hop,https://catalog.ucsd.edu/courses/THEA.html#tdmv38
S126,TDMV:142,Latine Diaspora,https://catalog.ucsd.edu/courses/THEA.html#tdmv142
S126,DSC:10R,Principles of Data Science,https://catalog.ucsd.edu/courses/DSC.html#dsc10r
S126,DSC:20R,Programming and Basic Data Structures for Data Science,https://catalog.ucsd.edu/courses/DSC.html#dsc20r
S126,DSC:40AR,Theoretical Foundations of Data Science I,https://catalog.ucsd.edu/courses/DSC.html#dsc40r
S126,DSC:100,Introduction to Data Management,https://catalog.ucsd.edu/courses/DSC.html#dsc100
S126,DSC:190,Topics in Data Science,https://catalog.ucsd.edu/courses/DSC.html#dsc190
S126,DSC:197,Data Science Internship,https://catalog.ucsd.edu/courses/DSC.html#dsc197
S126,DSC:297,DSC Graduate Internship,https://catalog.ucsd.edu/courses/DSC.html#dsc297
S126,DSGN:1,Design of Everyday Things,https://catalog.ucsd.edu/courses/DSGN.html#dsgn1
S126,DOC:100D,Dimensions of Culture: Promises and Contradictions in US Culture,https://catalog.ucsd.edu/courses/DOC.html#doc100d
S126,ECON:1,Principles of Microeconomics,https://catalog.ucsd.edu/courses/ECON.html#econ1
S126,ECON:3,Principles of Macroeconomics,https://catalog.ucsd.edu/courses/ECON.html#econ3
S126,ECON:5,Data Analytics for the Social Sciences,https://catalog.ucsd.edu/courses/ECON.html#econ5
S126,ECON:100A,Microeconomics A,https://catalog.ucsd.edu/courses/ECON.html#econ100a
S126,ECON:110B,Short Run Macroeconomics,https://catalog.ucsd.edu/courses/ECON.html#econ110b
S126,ECON:120A,Econometrics A,https://catalog.ucsd.edu/courses/ECON.html#econ120a
S126,ECON:120B,Econometrics B,https://catalog.ucsd.edu/courses/ECON.html#econ120b
S126,ECON:129,"Cities, Inequality, Innovation",https://catalog.ucsd.edu/courses/ECON.html#econ129
S126,ECON:175,International Financial Markets,https://catalog.ucsd.edu/courses/ECON.html#econ175
S126,EDS:112,Urban Education in the United States,https://catalog.ucsd.edu/courses/EDS.html#eds112
S126,EDS:117,"Language, Culture, and Education",https://catalog.ucsd.edu/courses/EDS.html#eds117
S126,EDS:124BR,Teaching Computational Thinking for Everyone,https://catalog.ucsd.edu/courses/EDS.html#eds124br
S126,EDS:125,"History, Politics, and Theory of Bilingual Education",https://catalog.ucsd.edu/courses/EDS.html#eds125
S126,EDS:126,Social Organization of Education,https://catalog.ucsd.edu/courses/EDS.html#eds126
S126,ECE:15,Engineering Computation: Introduction to Programming in C,https://catalog.ucsd.edu/courses/ECE.html#ece15
S126,ECE:17,Object-Oriented Programming: Design and Development with C++,https://catalog.ucsd.edu/courses/ECE.html#ece17
S126,ECE:45,Circuits and Systems,https://catalog.ucsd.edu/courses/ECE.html#ece45
S126,ECE:65,Components and Circuits Laboratory,https://catalog.ucsd.edu/courses/ECE.html#ece65
S126,ECE:101,Linear Systems Fundamentals,https://catalog.ucsd.edu/courses/ECE.html#ece101
S126,ECE:180,Topics in Electrical and Computer Engineering,https://catalog.ucsd.edu/courses/ECE.html#ece180
S126,ECE:299,Research,https://catalog.ucsd.edu/courses/ECE.html#ece299
S126,ETHN:2R,Remote—Introduction to Ethnic Studies: Circulations of Difference,https://catalog.ucsd.edu/courses/ETHN.html#ethn2r
S126,ETHN:113,Decolonizing Education,https://catalog.ucsd.edu/courses/ETHN.html#ethn113
S126,ETHN:121R,Remote—Contemporary Asian American History,https://catalog.ucsd.edu/courses/ETHN.html#ethn121r
S126,ETHN:137,Latina Issues and Cultural Production,https://catalog.ucsd.edu/courses/ETHN.html
S126,ETHN:139,Chicano Literature in English,https://catalog.ucsd.edu/courses/ETHN.html
S126,ETHN:163FR,Playing Indian: Native American and First Nations Cinema,https://catalog.ucsd.edu/courses/ETHN.html#ethn163fr
S126,ETHN:183,"Gender, Race, Ethnicity, and Class",https://catalog.ucsd.edu/courses/ETHN.html#ethn183
S126,GLBH:20,Introduction to Global Health,http://www.ucsd.edu/catalog/courses/GHP.html#glbh20
S126,GLBH:111,Health Frontiers in Tijuana,http://www.ucsd.edu/catalog/courses/GHP.html#glbh111
S126,GLBH:148,Global Health&Cultrl Diversity,http://www.ucsd.edu/catalog/courses/GHP.html#glbh148
S126,HITO:155,"Race, Sport, and Inequality in the Twentieth Century",https://catalog.ucsd.edu/courses/HIST.html#hito155
S126,HIEA:131,"China in War and Revolution, 1911–1949",https://catalog.ucsd.edu/courses/HIST.html#hiea131
S126,HIEA:137,Women and the Family in Chinese History,https://catalog.ucsd.edu/courses/HIST.html#hiea137
S126,HIEU:103,Decline and Fall of the Roman Empire,https://catalog.ucsd.edu/courses/HIST.html#hieu103
S126,HIEU:124GS,The City Italy,https://catalog.ucsd.edu/courses/HIST.html#hieu124gs
S126,HIEU:147,"Europe and the World I, 1808–1918",https://catalog.ucsd.edu/courses/HIST.html#hieu147
S126,HIEU:149GS,"Land of Three Faiths: Jews, Muslims, and Christians in Medieval Spain and Portugal",https://catalog.ucsd.edu/courses/HIST.html#hieu149gs
S126,HIEU:154GS,Modern Germany: From Bismarck to Hitler,https://catalog.ucsd.edu/courses/HIST.html#hieu154gs
S126,HILA:114,Dictatorships in Latin America,https://catalog.ucsd.edu/courses/HIST.html#hila114
